,model,portfolio_return,portfolio_cvar
2012-03-31,DMA-DCC-SKT,0.00812470990234775,0.014702658147483182
2012-04-30,DMA-DCC-SKT,-0.0023300070089546532,0.00890836415243133
2012-05-31,DMA-DCC-SKT,-0.003897113175159346,0.019383589400601618
2012-06-30,DMA-DCC-SKT,0.0037086305151941327,0.014518778795133646
2012-07-31,DMA-DCC-SKT,0.004588167689968879,0.011413551648126881
2012-08-31,DMA-DCC-SKT,0.009550757814547613,0.0066777823478323456
2012-09-30,DMA-DCC-SKT,0.01204229321788787,0.0027679254766893955
2012-10-31,DMA-DCC-SKT,0.0205843062469921,0.0091256895125277
2012-11-30,DMA-DCC-SKT,-0.00041770990338616475,0.008321251624478162
2012-12-31,DMA-DCC-SKT,0.0024000304793490865,0.012101566704855191
2013-01-31,DMA-DCC-SKT,-0.0005610630467115163,0.008789824501435641
2013-02-28,DMA-DCC-SKT,0.0005855867344075152,0.009243242703976527
2013-03-31,DMA-DCC-SKT,0.009544337447284819,0.009372204207510445
2013-04-30,DMA-DCC-SKT,0.005736504864152014,0.007041012425673551
2013-05-31,DMA-DCC-SKT,-0.0020434192284416,0.017412274857315564
2013-06-30,DMA-DCC-SKT,-0.0005012964789124022,4.5844110063732874e-06
2013-07-31,DMA-DCC-SKT,0.004936183039414024,0.005180709496839594
2013-08-31,DMA-DCC-SKT,-0.009676951098160039,0.011153431636489576
2013-09-30,DMA-DCC-SKT,0.018498987706193685,0.01849192041379358
2013-10-31,DMA-DCC-SKT,0.0061401330546845215,0.00747187831688148
2013-11-30,DMA-DCC-SKT,0.0020693695367266277,0.01000246813012231
2013-12-31,DMA-DCC-SKT,0.0005981854024822023,0.009680203232007866
2014-01-31,DMA-DCC-SKT,-0.01897106522612072,0.012563555545435527
2014-02-28,DMA-DCC-SKT,0.02051925849960723,0.04022708190289045
2014-03-31,DMA-DCC-SKT,-0.002847484761880858,0.010933435502581568
2014-05-31,DMA-DCC-SKT,-0.0010005003335835,0.0067513932697164675
2014-06-30,DMA-DCC-SKT,-0.0071253249425886,0.025783420614407835
2014-07-31,DMA-DCC-SKT,-0.023024507117572594,0.007839078352763934
2014-08-31,DMA-DCC-SKT,-0.0064205678029226,0.03234128105052705
2014-09-30,DMA-DCC-SKT,-0.0066760405232553655,0.020138488309050673
2014-10-31,DMA-DCC-SKT,-0.003907624831016993,0.03144657601091185
2014-11-30,DMA-DCC-SKT,0.0040097119044110235,0.009200700782593831
2014-12-31,DMA-DCC-SKT,0.008539846997199037,0.017744198189143353
2015-01-31,DMA-DCC-SKT,-0.018318854612561764,0.011875131662293958
2015-02-28,DMA-DCC-SKT,-0.011060947359424894,0.03118337052019662
2015-03-31,DMA-DCC-SKT,-0.00369979733383858,0.019129319674480706
2015-04-30,DMA-DCC-SKT,-0.018035374146265996,0.004358244800205852
2015-05-31,DMA-DCC-SKT,-0.007309017438330963,0.00987877408756512
2015-06-30,DMA-DCC-SKT,0.00635493606486358,0.013557955982905032
2015-07-31,DMA-DCC-SKT,-0.029850871357949463,0.015475788170285627
2015-08-31,DMA-DCC-SKT,0.006578315360122475,0.026312842788570826
2015-09-30,DMA-DCC-SKT,0.008097071234535225,0.018667048469298595
2015-10-31,DMA-DCC-SKT,0.0018855460865927366,0.01333092093544345
2015-11-30,DMA-DCC-SKT,-0.01174639797475334,0.01320111924709663
2015-12-31,DMA-DCC-SKT,-0.016225134489081233,0.008365043930538269
2016-01-31,DMA-DCC-SKT,0.02742059557599215,0.0308649389707194
2016-02-29,DMA-DCC-SKT,0.01300996126776258,0.011894368831157
2016-03-31,DMA-DCC-SKT,0.002087554913585914,3.427978221210225e-05
2016-04-30,DMA-DCC-SKT,0.005509345573174954,0.00630735456279307
2016-05-31,DMA-DCC-SKT,-0.011701805991984105,0.006690413329178641
2016-06-30,DMA-DCC-SKT,0.007817216479431328,0.019825302207134514
2016-07-31,DMA-DCC-SKT,0.003616608016348358,0.015598840706815666
2016-08-31,DMA-DCC-SKT,-0.0002409405746514635,0.005621468138406253
2016-09-30,DMA-DCC-SKT,-0.005637382067489962,0.006150485927160732
2016-10-31,DMA-DCC-SKT,-0.007084994753365381,0.007730425100410234
2016-11-30,DMA-DCC-SKT,0.06598280818751523,0.02099765994575146
2017-01-31,DMA-DCC-SKT,-0.01822667034111382,0.0052999406937551344
2017-02-28,DMA-DCC-SKT,0.021294415537019547,0.028533329312082387
2017-03-31,DMA-DCC-SKT,0.0037793626605811693,0.021929279315795632
2017-04-30,DMA-DCC-SKT,0.013864337616786803,0.02330138510873649
2017-05-31,DMA-DCC-SKT,-0.009735127952490215,0.004031043495418331
2017-06-30,DMA-DCC-SKT,-0.0019160736584186338,0.03651847032843238
2017-07-31,DMA-DCC-SKT,-0.009720534288864477,0.016186048828614276
2000-01-31,DMA-ADCC-SKT,-0.04856019061537666,0.12885606876728267
2000-02-29,DMA-ADCC-SKT,0.024204688696817276,0.1182107436563929
